PoL_Timestamp,Currency.Code,Order.number,Quantity,Amount,Outstanding.Quantity,Outstanding.Amount,Qty_.to.Receive,Quantity.Received,ItemNo,k_ExpectedReceiptDate,k_RequestedReceiptDate,k_ConfirmedDeliveryDate,k_ETCDate,k_B_L.Date,k_OrderDate,k_PostingDate,k_DateReceived,PoH_Timestamp
2.02302E+13,USD,4529677338,61,963,0,0,0,61,558900,20230209,20230115,20221215,2022,20230206,20220824,20230206,20230206,2.02302E+13
2.02303E+13,USD,4510605237,31,911,0,0,0,31,351448,20230302,20230215,20230115,2023,20230301,20220922,20230301,20230301,2.02303E+13
2.02304E+13,USD,4515121701,122,3455,0,0,0,122,351448,20230412,20230215,20230115,2023,20230403,20220922,20230411,20230411,2.02304E+13
2.02304E+13,USD,4526392045,92,2732,0,0,0,92,351448,20230331,20230215,20230115,2023,20230404,20220922,20230331,20230331,2.02304E+13
2.02302E+13,USD,4534132478,61,2049,0,0,0,61,326278,20230217,20230215,20221231,2022,20230221,20220922,20230221,20230221,2.02302E+13
2.02303E+13,USD,4538946822,336,12906,0,0,0,336,725041,20230315,20230215,20221231,2022,20230314,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4520524865,31,1086,0,0,0,31,778668,20230301,20230215,20221231,2022,20230228,20220922,20230301,20230301,2.02303E+13
2.02301E+13,USD,4530701645,856,30431,856,30431,856,0,778668,20230220,20230301,20221231,2022,NULL,20220922,NULL,NULL,2.02301E+13
2.02301E+13,USD,4534652220,122,4347,122,4347,122,0,778668,20230220,20230301,20221231,2022,NULL,20220922,NULL,NULL,2.02301E+13
2.02303E+13,USD,4538433844,92,3259,0,0,0,92,778668,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02306E+13,USD,4524696665,92,3018,0,0,0,92,416469,20230217,20230115,20221130,2022,20230111,20220824,20230215,20230215,2.02306E+13
2.02306E+13,USD,4516145447,31,1006,0,0,0,31,416469,20230217,20230115,20221130,2022,20230111,20220824,20230215,20230215,2.02306E+13
2.02306E+13,USD,4571381892,244,8049,0,0,0,244,416469,20230217,20230115,20221130,2022,20230111,20220824,20230215,20230215,2.02306E+13
2.02301E+13,USD,4527195237,61,2112,0,0,0,61,257983,20230105,20230127,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02301E+13,USD,4511628640,61,2112,0,0,0,61,257983,20230105,20230127,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02301E+13,USD,4511336674,519,14175,519,14175,519,0,846780,20230206,20230301,20221231,2022,NULL,20220922,NULL,NULL,2.02301E+13
2.02302E+13,USD,4580561022,1161,31686,0,0,0,1161,846780,20230221,20230215,20221231,2022,20230220,20220922,20230220,20230220,2.02302E+13
2.02302E+13,USD,4515701081,92,2527,0,0,0,92,846780,20230208,20230215,20221231,2022,20230207,20220922,20230207,20230207,2.02302E+13
2.02302E+13,USD,4533847556,764,21060,0,0,0,764,846780,20230208,20230215,20221231,2022,20230207,20220922,20230207,20230207,2.02302E+13
2.02302E+13,USD,4551585196,856,24032,0,0,0,856,846780,20230208,20230424,20221231,2022,20230207,20220922,20230207,20230207,2.02302E+13
2.02307E+13,USD,4514841684,275,7724,0,0,0,275,846780,20230217,20230215,20221231,2022,20230206,20220922,20230217,20230217,2.02307E+13
2.02301E+13,USD,4533969669,122,3454,122,3454,122,0,846780,20230207,20230301,20221231,2022,NULL,20220922,NULL,NULL,2.02301E+13
2.02303E+13,USD,4523823850,428,12080,0,0,0,428,846780,20230307,20230215,20221231,2022,20230303,20220922,20230301,20230301,2.02303E+13
2.02301E+13,USD,4541343817,122,3454,122,3454,122,0,846780,20230207,20230301,20221231,2022,NULL,20220922,NULL,NULL,2.02301E+13
2.02302E+13,USD,4560280781,794,22069,0,0,0,794,846780,20230221,20230215,20221231,2022,20230220,20220922,20230220,20230220,2.02302E+13
2.02302E+13,USD,4576218909,153,4314,0,0,0,153,846780,20230208,20230323,20221231,2022,20230207,20220922,20230207,20230207,2.02302E+13
2.02302E+13,USD,4521544994,1894,53213,0,0,0,1894,846780,20230208,20230424,20221231,2022,20230207,20220922,20230207,20230207,2.02302E+13
2.02306E+13,USD,4521448262,31,851,0,0,0,31,846780,20230131,20230215,20221231,2022,20230130,20220922,20230131,20230131,2.02306E+13
2.02307E+13,USD,4520136380,31,858,0,0,0,31,846780,20230217,20230215,20221231,2022,20230206,20220922,20230217,20230217,2.02307E+13
2.02301E+13,USD,4520699113,519,14175,519,14175,519,0,846780,20230206,20230301,20221231,2022,NULL,20220922,NULL,NULL,2.02301E+13
2.02306E+13,USD,4531789372,31,851,0,0,0,31,846780,20230131,20230215,20221231,2022,20230130,20220922,20230131,20230131,2.02306E+13
2.02307E+13,USD,4515919845,886,25023,0,0,0,886,846780,20230227,20230215,20221231,2022,20230224,20220922,20230228,20230228,2.02307E+13
2.02307E+13,USD,4524443533,917,25886,0,0,0,917,846780,20230227,20230215,20221231,2022,20230224,20220922,20230228,20230228,2.02307E+13
2.02303E+13,USD,4534899220,489,14475,0,0,0,489,163083,20230303,20230215,20221231,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02304E+13,USD,4542462108,92,2714,0,0,0,92,163083,20230331,20230215,20230115,2023,20230404,20220922,20230331,20230331,2.02304E+13
2.02306E+13,USD,4529213004,581,20719,0,0,0,581,671768,20230217,20230115,20221130,2022,20230111,20220824,20230215,20230215,2.02306E+13
2.02303E+13,USD,4534081508,6172,153436,0,0,0,6172,401693,20230315,20230224,20221231,2022,20230314,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4581377990,6355,157993,0,0,0,6355,401693,20230315,20230224,20221231,2022,20230314,20220922,20230313,20230313,2.02303E+13
2.02307E+13,USD,4518317884,92,2799,0,0,0,92,816792,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02303E+13,USD,4529636724,61,1422,0,0,0,61,727823,20230310,20230215,20221231,2022,20230314,20220922,20230310,20230310,2.02303E+13
2.02302E+13,USD,4522077033,31,711,0,0,0,31,727823,20230215,20230215,20221231,2022,20230214,20220922,20230214,20230214,2.02302E+13
2.0231E+13,USD,4530246213,1039,37191,0,0,0,1039,566204,20231031,20231015,20230915,2023,20231030,20230428,20231030,20231030,2.0231E+13
2.02303E+13,USD,4526988532,2139,68634,0,0,0,2139,534085,20230308,20230224,20221231,2022,20230314,20220922,20230307,20230307,2.02303E+13
2.02302E+13,USD,4539395265,794,25493,0,0,0,794,534085,20230216,20230223,20221215,2022,20230215,20220824,20230215,20230215,2.02302E+13
2.02302E+13,USD,4561329058,183,4048,0,0,0,183,105260,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02302E+13,USD,4514904615,1589,21354,0,0,0,1589,677846,20230224,20230126,20221215,2022,20230223,20220824,20230223,20230223,2.02302E+13
2.02302E+13,USD,4519743155,1507,20259,0,0,0,1507,677846,20230207,20230126,20221130,2022,20230206,20220824,20230206,20230206,2.02302E+13
2.02302E+13,USD,4539062987,800,10745,0,0,0,800,677846,20230206,20230126,20221130,2022,20230206,20220824,20230206,20230206,2.02302E+13
2.02302E+13,USD,4514815836,1548,20806,0,0,0,1548,677846,20230224,20230126,20221215,2022,20230223,20220824,20230223,20230223,2.02302E+13
2.02302E+13,USD,4537175289,794,10677,0,0,0,794,677846,20230224,20230126,20221215,2022,20230223,20220824,20230223,20230223,2.02302E+13
2.02304E+13,USD,4516162438,31,1050,0,0,0,31,765129,20230323,20230215,20221231,2022,20230217,20220922,20230413,20230413,2.02304E+13
2.02304E+13,USD,4541112970,244,8396,0,0,0,244,765129,20230323,20230215,20221231,2022,20230217,20220922,20230413,20230413,2.02304E+13
2.02307E+13,USD,4535513146,61,1737,0,0,0,61,711063,20230223,20230215,20221231,2022,20230310,20220922,20230307,20230307,2.02307E+13
2.02303E+13,USD,4522992518,367,10420,0,0,0,367,711063,20230308,20230215,20230105,2022,20230303,20220922,20230307,20230307,2.02303E+13
2.02307E+13,USD,4517189262,31,868,0,0,0,31,711063,20230223,20230215,20221231,2022,20230310,20220922,20230307,20230307,2.02307E+13
2.02307E+13,USD,4540212618,61,1991,0,0,0,61,125850,20230308,20230215,20221231,2022,20230216,20220922,20230228,20230228,2.02307E+13
2.02301E+13,USD,4531794564,244,5331,0,0,0,244,675132,20230127,20230215,20230105,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02302E+13,USD,4528432832,306,6664,0,0,0,306,675132,20230203,20230215,20230105,2022,20230202,20220922,20230202,20230202,2.02302E+13
2.02302E+13,USD,4532881767,183,3998,0,0,0,183,675132,20230216,20230215,20230105,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02307E+13,USD,4534199675,183,3991,0,0,0,183,675132,20230501,20230215,20221231,2022,20230206,20220922,20230330,20230330,2.02307E+13
2.02307E+13,USD,4517930484,367,7997,0,0,0,367,675132,20230228,20230215,20221231,2022,20230313,20220922,20230309,20230309,2.02307E+13
2.02307E+13,USD,4534191464,122,2666,0,0,0,122,675132,20230228,20230215,20221231,2022,20230313,20220922,20230309,20230309,2.02307E+13
2.02303E+13,USD,4558653607,244,5321,0,0,0,244,675132,20230307,20230215,20221231,2022,20230306,20220922,20230306,20230306,2.02303E+13
2.02307E+13,USD,4525776575,122,2661,0,0,0,122,675132,20230501,20230215,20221231,2022,20230206,20220922,20230330,20230330,2.02307E+13
2.02302E+13,USD,4519065431,61,1330,0,0,0,61,675132,20230223,20230215,20221231,2022,20230222,20220922,20230222,20230222,2.02302E+13
2.0231E+13,USD,4517709664,5928,136156,0,0,0,5928,626194,20231003,20231015,20230831,2023,20231002,20230428,20231002,20231002,2.0231E+13
2.02309E+13,USD,4529211016,1436,32986,0,0,0,1436,626194,20230922,20231015,20230831,2023,20230921,20230428,20230921,20230921,2.02309E+13
2.0231E+13,USD,4518009804,7150,164229,0,0,0,7150,626194,20231003,20231015,20230831,2023,20231002,20230428,20231002,20231002,2.0231E+13
2.0231E+13,USD,4517623994,1039,23540,0,0,0,1039,626194,20231025,20231015,20230831,2023,20231024,20230428,20231024,20231024,2.0231E+13
2.0231E+13,USD,4531123513,5286,121417,0,0,0,5286,626194,20231003,20231015,20230831,2023,20231002,20230428,20231002,20231002,2.0231E+13
2.0231E+13,USD,4517419772,1069,23088,0,0,0,1069,626194,20231023,20231015,20230831,2023,20231020,20230428,20231023,20231023,2.0231E+13
2.02309E+13,USD,4515395658,703,23233,0,0,0,703,136077,20230925,20231015,20230831,2023,20230922,20230428,20230922,20230922,2.02309E+13
2.0231E+13,USD,4525986484,306,9863,0,0,0,306,136077,20231011,20231015,20230831,2023,20231010,20230428,20231010,20231010,2.0231E+13
2.02309E+13,USD,4597342578,1283,42425,0,0,0,1283,136077,20230925,20231015,20230831,2023,20230922,20230428,20230922,20230922,2.02309E+13
2.0231E+13,USD,4536541050,978,32324,0,0,0,978,136077,20231017,20231015,20230831,2023,20231016,20230428,20231016,20231016,2.0231E+13
2.0231E+13,USD,4567518922,1192,39645,0,0,0,1192,136077,20231017,20231015,20230831,2023,20231016,20230428,20231016,20231016,2.0231E+13
2.0231E+13,USD,4533994804,2689,77034,0,0,0,2689,964878,20231024,20231015,20230831,2023,20231023,20230428,20231023,20231023,2.0231E+13
2.0231E+13,USD,4543523233,1314,37221,0,0,0,1314,964878,20231020,20231015,20230831,2023,20231019,20230428,20231019,20231019,2.0231E+13
2.02309E+13,USD,4526494281,611,7962,0,0,0,611,964164,20210216,20210115,20201231,2020,20210215,20200825,20210215,20210215,2.02309E+13
2.02307E+13,USD,4523598176,61,1072,0,0,0,61,108945,20200909,20200827,20200715,2020,20200907,20200318,20200908,20200908,2.02307E+13
2.02307E+13,USD,4514110401,61,1340,0,0,0,61,484213,20230223,20230215,20221231,2022,20230310,20220922,20230307,20230307,2.02307E+13
2.02302E+13,USD,4523458217,367,8037,0,0,0,367,484213,20230223,20230215,20230105,2022,20230222,20220922,20230222,20230222,2.02302E+13
2.02305E+13,USD,R04687-013,61,2379,0,0,0,61,444670,20200710,20200630,20200430,2020,20200709,20200212,20200709,20200709,2.02305E+13
2.02302E+13,USD,4510190973,244,5370,0,0,0,244,476659,20230215,20230228,20221231,2022,20230220,20220922,20230214,20230214,2.02302E+13
2.02302E+13,USD,4529763108,489,10594,0,0,0,489,476659,20230203,20230215,20221231,2022,20230202,20220922,20230202,20230202,2.02302E+13
2.02307E+13,USD,4530223075,244,4219,0,0,0,244,872878,20230302,20230215,20221231,2022,20230310,20220922,20230306,20230306,2.02307E+13
2.02302E+13,USD,4534089196,183,3164,0,0,0,183,872878,20230223,20230215,20230105,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02301E+13,USD,4524208618,428,7383,0,0,0,428,872878,20230127,20230223,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02301E+13,USD,4522108969,611,10547,0,0,0,611,872878,20230127,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02307E+13,USD,4543682629,183,3164,0,0,0,183,872878,20230302,20230215,20221231,2022,20230310,20220922,20230306,20230306,2.02307E+13
2.02307E+13,USD,4538922073,1039,25483,0,0,0,1039,184393,20230227,20230223,20221231,2022,20230224,20220922,20230228,20230228,2.02307E+13
2.02307E+13,USD,4535921093,733,17988,0,0,0,733,184393,20230227,20230223,20221231,2022,20230224,20220922,20230228,20230228,2.02307E+13
2.02302E+13,USD,4573062241,122,2596,0,0,0,122,544603,20230210,20230215,20221231,2022,20230209,20220922,20230209,20230209,2.02302E+13
2.02307E+13,USD,4517538863,61,1298,0,0,0,61,544603,20230411,20230215,20221231,2022,20230327,20220922,20230406,20230406,2.02307E+13
2.02302E+13,USD,4512970314,31,649,0,0,0,31,544603,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02302E+13,USD,4512077462,61,1298,0,0,0,61,544603,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02302E+13,USD,4531992680,31,434,0,0,0,31,960427,20230207,20230115,20221215,2022,20230207,20220824,20230206,20230206,2.02302E+13
2.02302E+13,USD,4534888457,92,1303,0,0,0,92,960427,20230224,20230126,20221215,2022,20230223,20220824,20230222,20230222,2.02302E+13
2.02302E+13,USD,4519828195,306,4342,0,0,0,306,960427,20230224,20230126,20221215,2022,20230223,20220824,20230222,20230222,2.02302E+13
2.02303E+13,USD,4521826874,183,5782,0,0,0,183,631648,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4510620620,489,15419,0,0,0,489,631648,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02304E+13,USD,4562639159,122,3855,0,0,0,122,631648,20230323,20230215,20221231,2022,20230217,20220922,20230413,20230413,2.02304E+13
2.02303E+13,USD,4537034012,367,11564,0,0,0,367,631648,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4515670492,61,1710,0,0,0,61,213463,20230314,20230215,20221231,2023,20230313,20220922,20230313,20230313,2.02303E+13
2.02301E+13,USD,4522825848,397,7245,0,0,0,397,592641,20230120,20221215,20221031,2022,20230111,20220624,20230119,20230119,2.02301E+13
2.02302E+13,USD,4542849769,183,3344,0,0,0,183,592641,20230131,20221215,20221031,2022,20230130,20220624,20230131,20230131,2.02302E+13
2.02301E+13,USD,4517512839,336,6130,0,0,0,336,592641,20230120,20221215,20221031,2022,20230111,20220624,20230119,20230119,2.02301E+13
2.02301E+13,USD,4561712150,1161,20806,0,0,0,1161,592641,20230118,20221115,20221031,2022,20230119,20220624,20230117,20230117,2.02301E+13
2.02301E+13,USD,4592374023,367,6688,0,0,0,367,592641,20230120,20221215,20221031,2022,20230111,20220624,20230119,20230119,2.02301E+13
2.02304E+13,USD,4534269033,153,2739,0,0,0,153,592641,20230329,20230215,20230131,2023,20230315,20220824,20230322,20230322,2.02304E+13
2.02304E+13,USD,4517694828,244,4383,0,0,0,244,592641,20230329,20230215,20230131,2023,20230315,20220824,20230322,20230322,2.02304E+13
2.02302E+13,USD,4547548886,1253,26771,0,0,0,1253,653307,20230202,20230215,20221231,2022,20230203,20220922,20230203,20230203,2.02302E+13
2.02302E+13,USD,4517590447,1497,31994,0,0,0,1497,653307,20230202,20230215,20221231,2022,20230203,20220922,20230203,20230203,2.02302E+13
2.02302E+13,USD,4535778493,122,3900,0,0,0,122,784348,20230215,20230215,20221231,2022,20230214,20220922,20230214,20230214,2.02302E+13
2.02307E+13,USD,4591312502,122,3900,0,0,0,122,784348,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02307E+13,USD,4541364408,61,2003,0,0,0,61,784348,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02307E+13,USD,4534741416,61,1950,0,0,0,61,784348,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02302E+13,USD,4516045845,550,17550,0,0,0,550,784348,20230217,20230215,20221231,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02303E+13,USD,4532686673,306,10016,0,0,0,306,784348,20230310,20230215,20221231,2022,20230314,20220922,20230310,20230310,2.02303E+13
2.02304E+13,USD,4537774174,31,781,0,0,0,31,983725,20230331,20230215,20230115,2023,20230404,20220922,20230331,20230331,2.02304E+13
2.02303E+13,USD,4526061482,306,7810,0,0,0,306,983725,20230314,20230215,20230115,2023,20230313,20220922,20230313,20230313,2.02303E+13
2.02304E+13,USD,4541170642,153,3905,0,0,0,153,983725,20230331,20230215,20230115,2023,20230404,20220922,20230331,20230331,2.02304E+13
2.02302E+13,USD,4541223867,5469,143513,0,0,0,5469,182555,20230227,20230215,20221231,2022,20230224,20220922,20230224,20230224,2.02302E+13
2.02302E+13,USD,4591360422,4828,126676,0,0,0,4828,182555,20230227,20230215,20221231,2022,20230224,20220922,20230224,20230224,2.02302E+13
2.02301E+13,USD,4510955097,61,1859,0,0,0,61,208126,20230126,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02306E+13,USD,4536815592,61,1842,0,0,0,61,208126,20230203,20230215,20221231,2022,20230130,20220922,20230209,20230209,2.02306E+13
2.02302E+13,USD,4540034885,1100,33153,0,0,0,1100,208126,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02304E+13,USD,4523020005,367,11891,0,0,0,367,744792,20230323,20230215,20221231,2022,20230217,20220922,20230413,20230413,2.02304E+13
2.02304E+13,USD,4529813072,367,11891,0,0,0,367,744792,20230323,20230215,20221231,2022,20230217,20220922,20230413,20230413,2.02304E+13
2.02304E+13,USD,4515734005,31,999,0,0,0,31,744792,20230323,20230215,20221231,2022,20230217,20220922,20230413,20230413,2.02304E+13
2.02303E+13,USD,4583876543,183,5997,0,0,0,183,744792,20230303,20230215,20230105,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02304E+13,USD,4539462779,122,3998,0,0,0,122,744792,20230323,20230215,20221231,2022,20230217,20220922,20230413,20230413,2.02304E+13
2.02303E+13,USD,4571198166,122,3605,0,0,0,122,844053,20230214,20230215,20221231,2022,20230213,20220922,20230213,20230213,2.02303E+13
2.02304E+13,USD,4511097289,275,7460,0,0,0,275,420649,20230331,20230215,20230115,2023,20230404,20220922,20230331,20230331,2.02304E+13
2.02304E+13,USD,4543038372,153,4145,0,0,0,153,420649,20230331,20230215,20230115,2023,20230404,20220922,20230331,20230331,2.02304E+13
2.02303E+13,USD,4542132153,31,828,0,0,0,31,420649,20230314,20230215,20230115,2023,20230313,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4522823728,31,828,0,0,0,31,420649,20230314,20230215,20230115,2023,20230313,20220922,20230313,20230313,2.02303E+13
2.02304E+13,USD,4517663624,122,3316,0,0,0,122,420649,20230331,20230215,20230115,2023,20230404,20220922,20230331,20230331,2.02304E+13
2.02302E+13,USD,4522674516,1436,37926,0,0,0,1436,420649,20230215,20230215,20221231,2022,20230214,20220922,20230214,20230214,2.02302E+13
2.02303E+13,USD,4526776654,183,4878,0,0,0,183,420649,20230302,20230215,20230115,2023,20230301,20220922,20230301,20230301,2.02303E+13
2.02303E+13,USD,4543340722,153,5347,0,0,0,153,111248,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02302E+13,USD,4524744924,153,5106,0,0,0,153,111248,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02302E+13,USD,4582238396,183,6374,0,0,0,183,111248,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02306E+13,USD,4521433847,61,1976,0,0,0,61,111248,20230117,20230115,20221130,2022,20230110,20220824,20230117,20230117,2.02306E+13
2.02301E+13,USD,4539437443,61,1918,0,0,0,61,425154,20230126,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02307E+13,USD,4523433975,275,8629,0,0,0,275,425154,20230303,20230215,20221231,2022,20230207,20220922,20230302,20230302,2.02307E+13
2.02301E+13,USD,4526607411,92,2876,0,0,0,92,425154,20230126,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02302E+13,USD,4593505154,153,3894,0,0,0,153,833049,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02301E+13,USD,4540157206,489,12461,0,0,0,489,833049,20230127,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02301E+13,USD,4532996906,183,4673,0,0,0,183,833049,20230127,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02303E+13,USD,4522118204,244,6458,0,0,0,244,116100,20230302,20230215,20230115,2023,20230301,20220922,20230301,20230301,2.02303E+13
2.02301E+13,USD,4522328270,61,2089,0,0,0,61,241493,20230113,20221115,20220930,2022,20221117,20220624,20230106,20230106,2.02301E+13
2.02306E+13,USD,4514445834,183,2653,0,0,0,183,690974,20230210,20230115,20221215,2022,20230203,20220824,20230217,20230217,2.02306E+13
2.02301E+13,USD,4524573496,153,2371,0,0,0,153,690974,20230106,20230115,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02302E+13,USD,4536989091,1059,16598,0,0,0,1059,812371,20230306,20230126,20221215,2022,20230303,20220824,20230224,20230224,2.02302E+13
2.02302E+13,USD,4540464232,1558,24418,0,0,0,1558,812371,20230206,20230126,20221130,2022,20230203,20220824,20230201,20230201,2.02302E+13
2.02302E+13,USD,4533875981,754,11810,0,0,0,754,812371,20230306,20230126,20221215,2022,20230303,20220824,20230224,20230224,2.02302E+13
2.02302E+13,USD,4524982154,306,4770,0,0,0,306,812371,20230215,20230115,20221215,2022,20230214,20220824,20230214,20230214,2.02302E+13
2.02302E+13,USD,4536597713,978,15321,0,0,0,978,812371,20230207,20230126,20221130,2022,20230203,20220824,20230203,20230203,2.02302E+13
2.02302E+13,USD,4532080067,1161,18194,0,0,0,1161,812371,20230202,20230126,20221130,2022,20230207,20220824,20230201,20230201,2.02302E+13
2.02303E+13,USD,4566545751,703,11012,0,0,0,703,812371,20230310,20230126,20221215,2022,20230309,20220824,20230309,20230309,2.02303E+13
2.02303E+13,USD,4598485373,31,508,0,0,0,31,812371,20230214,20230115,20221215,2022,20230214,20220824,20230213,20230213,2.02303E+13
2.02302E+13,USD,4585342772,1059,16598,0,0,0,1059,812371,20230306,20230126,20221215,2022,20230303,20220824,20230224,20230224,2.02302E+13
2.02302E+13,USD,4511063678,336,7350,0,0,0,336,717439,20230227,20230215,20221231,2022,20230224,20220922,20230224,20230224,2.02302E+13
2.02302E+13,USD,4518145455,31,447,0,0,0,31,136794,20230214,20230215,20221231,2022,20230213,20220922,20230214,20230214,2.02302E+13
2.02302E+13,USD,4517061880,1192,40086,0,0,0,1192,769213,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02302E+13,USD,4534796420,183,6310,0,0,0,183,769213,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02301E+13,USD,4534534283,794,25993,0,0,0,794,769213,20230110,20230115,20221130,2022,20230109,20220824,20230109,20230109,2.02301E+13
2.02306E+13,USD,4527855967,764,26292,0,0,0,764,769213,20230127,20230115,20221130,2022,20230110,20220824,20230125,20230125,2.02306E+13
2.02301E+13,USD,4519218044,31,1028,0,0,0,31,769213,20230104,20230115,20221130,2022,20230109,20220824,20230109,20230109,2.02301E+13
2.02301E+13,USD,4513647185,183,6167,0,0,0,183,769213,20230104,20230115,20221130,2022,20230109,20220824,20230109,20230109,2.02301E+13
2.02306E+13,USD,4531782186,336,10755,0,0,0,336,769213,20230117,20230115,20221130,2022,20230110,20220824,20230117,20230117,2.02306E+13
2.02301E+13,USD,4521502799,336,10755,0,0,0,336,769213,20230117,20230115,20221130,2022,20230116,20220824,20230116,20230116,2.02301E+13
2.02306E+13,USD,4563611608,2414,78835,0,0,0,2414,769213,20230118,20230115,20221130,2022,20230102,20220824,20230118,20230118,2.02306E+13
2.02301E+13,USD,4580785271,1008,32991,0,0,0,1008,769213,20230120,20230115,20221130,2022,20230102,20220824,20230118,20230118,2.02301E+13
2.02301E+13,USD,4512860713,183,6167,0,0,0,183,769213,20230118,20230115,20221130,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02301E+13,USD,4519922002,92,3155,0,0,0,92,769213,20230111,20230115,20221130,2022,20230110,20220824,20230110,20230110,2.02301E+13
2.02301E+13,USD,4558547169,4339,149339,0,0,0,4339,769213,20230117,20230115,20221130,2022,20230116,20220824,20230116,20230116,2.02301E+13
2.02303E+13,USD,4515258904,31,1052,0,0,0,31,769213,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4527257846,31,998,0,0,0,31,769213,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02302E+13,USD,4539711011,1100,29996,0,0,0,1100,328195,20230215,20230215,20221231,2022,20230214,20220922,20230214,20230214,2.02302E+13
2.02302E+13,USD,4551562112,61,1576,0,0,0,61,306410,20230216,20230215,20221231,2022,20230214,20220922,20230215,20230215,2.02302E+13
2.02302E+13,USD,4578170593,31,788,0,0,0,31,306410,20230216,20230215,20221231,2022,20230214,20220922,20230215,20230215,2.02302E+13
2.02302E+13,USD,4536287297,183,4063,0,0,0,183,161640,20230215,20230215,20221231,2022,20230214,20220922,20230214,20230214,2.02302E+13
2.02302E+13,USD,4510499753,92,2590,0,0,0,92,112349,20230217,20230215,20221231,2022,20230221,20220922,20230221,20230221,2.02302E+13
2.02304E+13,USD,4530760388,61,1849,0,0,0,61,112349,20230403,20230215,20230115,2023,20230331,20220922,20230331,20230331,2.02304E+13
2.02303E+13,USD,4521304655,61,2212,0,0,0,61,921214,20230315,20230215,20221231,2022,20230316,20220922,20230309,20230309,2.02303E+13
2.02309E+13,USD,4523195548,458,9148,0,0,0,458,926995,20230921,20231015,20230831,2023,20230920,20230428,20230920,20230920,2.02309E+13
2.0231E+13,USD,4510540216,550,10978,0,0,0,550,926995,20231011,20231015,20230831,2023,20231009,20230428,20231010,20231010,2.0231E+13
2.0231E+13,USD,4527749819,3758,75013,0,0,0,3758,926995,20231011,20231015,20230831,2023,20231009,20230428,20231010,20231010,2.0231E+13
2.0231E+13,USD,4522800429,3422,68305,0,0,0,3422,926995,20231011,20231015,20230831,2023,20231009,20230428,20231010,20231010,2.0231E+13
2.02309E+13,USD,4529941416,733,14637,0,0,0,733,926995,20230921,20231015,20230831,2023,20230920,20230428,20230920,20230920,2.02309E+13
2.02304E+13,USD,4532272940,886,22294,0,0,0,886,108080,20230412,20230215,20230228,2023,20230411,20220922,20230411,20230411,2.02304E+13
